0.0,0.1,0,None,0,0.0,0.0
0.75,0.1,0,25,26,3.5,3.5
0.75,0.1,0,35,31,31.0,27.5
0.75,0.1,0,30,8,53.0,22.0
0.75,0.1,0,25,7,73.0,20.0
0.75,0.1,0,30,16,95.0,22.0
0.75,0.1,0,20,13,117.0,22.0
0.75,0.1,0,60,38,150.0,33.0
0.75,0.1,0,40,19,177.5,27.5
0.75,0.1,0,35,14,201.5,24.0
0.75,0.1,0,25,13,221.5,20.0
0.75,0.1,0,20,11,239.5,18.0
0.75,0.1,0,20,11,257.5,18.0
0.75,0.1,0,20,10,275.5,18.0
0.75,0.1,0,30,10,297.5,22.0
0.75,0.1,0,20,7,318.5,21.0
0.75,0.1,0,35,11,342.5,24.0
0.75,0.1,0,20,11,360.5,18.0
0.75,0.1,0,25,10,380.5,20.0
0.75,0.1,0,30,11,402.5,22.0
0.75,0.1,0,30,17,423.5,21.0
0.75,0.1,0,30,21,445.5,22.0
0.75,0.1,0,40,21,471.5,26.0
0.75,0.1,0,20,10,489.5,18.0
0.75,0.1,0,25,13,509.5,20.0
0.75,0.1,0,25,8,529.5,20.0
0.75,0.1,0,30,16,551.5,22.0
0.75,0.1,0,25,12,575.5,24.0
0.75,0.1,0,35,36,605.5,30.0
0.75,0.1,0,45,13,623.0,17.5
0.75,0.1,0,35,23,647.0,24.0
0.75,0.1,0,30,16,669.0,22.0
0.75,0.1,0,40,23,695.0,26.0
0.75,0.1,0,30,11,717.0,22.0
0.75,0.1,0,25,13,736.0,19.0
0.75,0.1,0,25,6,756.0,20.0
0.75,0.1,0,20,4,774.0,18.0
0.75,0.1,0,20,21,789.5,15.5
0.75,0.1,0,35,23,812.5,23.0
0.75,0.1,0,25,20,837.0,24.5
0.75,0.1,0,25,11,857.0,20.0
0.75,0.1,0,25,10,877.0,20.0
0.75,0.1,0,25,21,896.0,19.0
0.75,0.1,0,30,6,918.0,22.0
0.75,0.1,0,35,10,938.0,20.0
0.75,0.1,0,20,10,953.5,15.5
0.75,0.1,0,35,16,977.5,24.0
0.75,0.1,0,35,14,1001.5,24.0
0.75,0.1,0,40,25,1027.5,26.0
0.75,0.1,0,30,7,1049.5,22.0
0.75,0.1,0,30,16,1071.5,22.0
0.75,0.1,0,50,19,1092.5,21.0
0.75,0.1,0,30,21,1117.5,25.0
0.75,0.1,0,35,10,1141.5,24.0
0.75,0.1,0,25,16,1161.5,20.0
0.75,0.1,0,40,20,1180.5,19.0
0.75,0.1,0,50,28,1212.0,31.5
0.75,0.1,0,35,13,1228.5,16.5
0.75,0.1,0,35,11,1252.5,24.0
0.75,0.1,0,20,19,1276.0,23.5
0.75,0.1,0,30,13,1298.0,22.0
0.75,0.1,0,40,28,1332.0,34.0
0.75,0.1,0,20,6,1350.0,18.0
0.75,0.1,0,30,14,1372.0,22.0
0.75,0.1,0,25,12,1396.0,24.0
0.75,0.1,0,30,20,1423.5,27.5
0.75,0.1,0,30,10,1445.5,22.0
0.75,0.1,0,45,20,1473.5,28.0
0.75,0.1,0,20,11,1491.5,18.0
0.75,0.1,0,30,15,1513.5,22.0
0.75,0.1,0,35,24,1535.0,21.5
0.75,0.1,0,20,16,1553.0,18.0
0.75,0.1,0,35,13,1581.0,28.0
0.75,0.1,0,25,13,1605.0,24.0
0.75,0.1,0,30,17,1627.0,22.0
0.75,0.1,0,25,13,1652.5,25.5
0.75,0.1,0,20,11,1670.5,18.0
0.75,0.1,0,20,4,1688.5,18.0
0.75,0.1,0,30,10,1710.5,22.0
0.75,0.1,0,20,10,1728.5,18.0
0.75,0.1,0,25,18,1749.0,20.5
0.75,0.1,0,20,10,1767.0,18.0
0.75,0.1,0,30,16,1789.0,22.0
0.75,0.1,0,35,18,1810.5,21.5
0.75,0.1,0,25,6,1828.0,17.5
0.75,0.1,0,30,22,1855.5,27.5
0.75,0.1,0,35,17,1879.5,24.0
0.75,0.1,0,20,6,1899.0,19.5
0.75,0.1,0,30,13,1921.0,22.0
0.75,0.1,0,25,8,1936.0,15.0
0.75,0.1,0,30,31,1951.5,15.5
0.75,0.1,0,30,17,1973.5,22.0
0.75,0.1,0,25,16,1993.5,20.0
0.75,0.1,0,20,10,2011.5,18.0
0.75,0.1,0,40,20,2037.5,26.0
0.75,0.1,0,30,11,2059.5,22.0
0.75,0.1,0,20,13,2077.5,18.0
0.75,0.1,0,20,7,2095.5,18.0
0.75,0.1,0,20,6,2113.5,18.0
0.75,0.1,0,30,13,2135.5,22.0
