0.0,0.1,0,None,0,0.0,0.0
0.805555555556,0.1,0,20,18,26.0,26.0
0.775641025641,0.1,0,25,21,48.5,22.5
0.766666666667,0.1,0,45,21,76.5,28.0
0.764492753623,0.1,0,35,9,100.5,24.0
0.762048192771,0.1,0,25,14,120.5,20.0
0.760526315789,0.1,0,20,12,138.5,18.0
0.758928571429,0.1,0,25,17,158.5,20.0
0.758547008547,0.1,0,25,5,178.5,20.0
0.757462686567,0.1,0,30,17,200.5,22.0
0.756849315068,0.1,0,25,12,220.5,20.0
0.756097560976,0.1,0,25,18,246.0,25.5
0.755714285714,0.1,0,20,11,269.5,23.5
0.755494505495,0.1,0,20,7,287.5,18.0
0.755347593583,0.1,0,20,5,304.5,17.0
0.754975124378,0.1,0,35,14,328.5,24.0
0.754807692308,0.1,0,20,7,346.5,18.0
0.754587155963,0.1,0,25,10,366.5,20.0
0.754484304933,0.1,0,25,5,386.5,20.0
0.754032258065,0.1,0,35,25,411.0,24.5
0.753787878788,0.1,0,25,16,434.0,23.0
0.753571428571,0.1,0,25,16,455.5,21.5
0.75350877193,0.1,0,25,5,475.5,20.0
0.753424657534,0.1,0,30,7,497.5,22.0
0.75325732899,0.1,0,30,15,519.5,22.0
0.753164556962,0.1,0,25,9,543.5,24.0
0.753012048193,0.1,0,45,16,571.5,28.0
0.752906976744,0.1,0,25,12,591.5,20.0
0.75283286119,0.1,0,20,9,613.5,22.0
0.752702702703,0.1,0,40,17,639.5,26.0
0.752624671916,0.1,0,20,11,657.5,18.0
0.752415458937,0.1,0,55,33,689.5,32.0
0.752298850575,0.1,0,40,21,715.5,26.0
0.752247191011,0.1,0,20,10,733.5,18.0
0.752178649237,0.1,0,35,14,757.5,24.0
0.752096436059,0.1,0,35,18,781.5,24.0
0.75206185567,0.1,0,35,8,805.5,24.0
0.752008032129,0.1,0,30,13,827.5,22.0
0.751919385797,0.1,0,30,23,849.5,22.0
0.751862197393,0.1,0,35,16,873.5,24.0
0.751792114695,0.1,0,25,21,897.0,23.5
0.751766784452,0.1,0,20,8,915.0,18.0
0.751748251748,0.1,0,20,6,930.5,15.5
0.751700680272,0.1,0,20,16,955.5,25.0
0.751647446458,0.1,0,35,19,979.5,24.0
0.751612903226,0.1,0,35,13,1003.5,24.0
0.751584786054,0.1,0,20,11,1021.5,18.0
0.751552795031,0.1,0,25,13,1041.5,20.0
0.751529051988,0.1,0,20,10,1059.5,18.0
0.751503759398,0.1,0,25,11,1079.5,20.0
0.751468428781,0.1,0,20,16,1096.5,17.0
0.751447178003,0.1,0,20,10,1114.5,18.0
0.751408450704,0.1,0,35,19,1140.0,25.5
0.751367989056,0.1,0,35,21,1165.5,25.5
0.751347708895,0.1,0,40,11,1191.5,26.0
0.75131061599,0.1,0,30,21,1213.5,22.0
0.751291989664,0.1,0,25,11,1233.5,20.0
0.751277139208,0.1,0,20,9,1251.5,18.0
0.751240694789,0.1,0,35,23,1281.0,29.5
0.751219512195,0.1,0,20,14,1303.0,22.0
0.751213592233,0.1,0,20,4,1321.0,18.0
0.751187648456,0.1,0,25,18,1339.0,18.0
0.751169590643,0.1,0,30,13,1360.0,21.0
0.751154734411,0.1,0,20,11,1378.0,18.0
0.751132502831,0.1,0,30,17,1401.5,23.5
0.751118568233,0.1,0,25,11,1421.5,20.0
0.751100110011,0.1,0,30,15,1447.5,26.0
0.751079913607,0.1,0,35,17,1475.5,28.0
0.751055966209,0.1,0,40,21,1501.5,26.0
0.751041666667,0.1,0,25,13,1520.5,19.0
0.751012145749,0.1,0,40,28,1546.5,26.0
0.751003009027,0.1,0,20,9,1564.5,18.0
0.750997008973,0.1,0,25,6,1584.5,20.0
0.750972762646,0.1,0,30,25,1606.5,22.0
0.750951474786,0.1,0,55,23,1633.5,27.0
0.750942507069,0.1,0,25,10,1653.5,20.0
0.750928505107,0.1,0,25,16,1677.5,24.0
0.750910746812,0.1,0,20,21,1695.5,18.0
0.750893655049,0.1,0,30,21,1717.5,22.0
0.75088028169,0.1,0,45,17,1745.5,28.0
0.750874890639,0.1,0,20,7,1762.5,17.0
0.750846023689,0.1,0,50,39,1794.0,31.5
0.750834724541,0.1,0,35,16,1818.0,24.0
0.750823045267,0.1,0,35,17,1842.0,24.0
0.750817661488,0.1,0,25,8,1862.0,20.0
0.750809061489,0.1,0,35,13,1886.0,24.0
0.750791765637,0.1,0,35,27,1910.0,24.0
0.750782472613,0.1,0,25,15,1933.0,23.0
0.750774593338,0.1,0,20,13,1951.0,18.0
0.750765110941,0.1,0,35,16,1975.0,24.0
0.750761035008,0.1,0,30,7,1997.0,22.0
0.750751314801,0.1,0,40,17,2023.0,26.0
0.750742390497,0.1,0,25,16,2044.5,21.5
0.750736377025,0.1,0,20,11,2062.5,18.0
0.750725163162,0.1,0,20,21,2070.0,7.5
0.750715307582,0.1,0,25,19,2093.0,23.0
0.750708215297,0.1,0,30,14,2115.0,22.0
0.750697836706,0.1,0,35,21,2139.0,24.0
0.750693962526,0.1,0,20,8,2157.0,18.0
0.750689179876,0.1,0,20,10,2172.5,15.5
