0.0,0.1,0,None,0,0.0,0.0
0.75,0.1,0,25,17,19.0,19.0
0.75,0.1,0,25,26,45.0,26.0
0.75,0.1,0,35,23,76.0,31.0
0.75,0.1,0,30,16,97.0,21.0
0.75,0.1,0,25,5,117.0,20.0
0.75,0.1,0,20,9,135.0,18.0
0.75,0.1,0,40,16,161.0,26.0
0.75,0.1,0,25,12,178.5,17.5
0.75,0.1,0,35,22,204.0,25.5
0.75,0.1,0,20,17,221.0,17.0
0.75,0.1,0,20,21,243.5,22.5
0.75,0.1,0,30,22,267.0,23.5
0.75,0.1,0,35,33,293.5,26.5
0.75,0.1,0,55,21,324.5,31.0
0.75,0.1,0,40,22,350.5,26.0
0.75,0.1,0,30,18,374.0,23.5
0.75,0.1,0,30,27,403.0,29.0
0.75,0.1,0,30,17,425.0,22.0
0.75,0.1,0,35,17,449.0,24.0
0.75,0.1,0,25,11,472.0,23.0
0.75,0.1,0,25,16,495.0,23.0
0.75,0.1,0,25,26,519.5,24.5
0.75,0.1,0,20,11,537.5,18.0
0.75,0.1,0,20,11,559.5,22.0
0.75,0.1,0,25,21,589.5,30.0
0.75,0.1,0,35,13,613.5,24.0
0.75,0.1,0,30,13,635.5,22.0
0.75,0.1,0,20,10,653.5,18.0
0.75,0.1,0,20,7,671.5,18.0
0.75,0.1,0,35,17,701.0,29.5
0.75,0.1,0,20,15,720.5,19.5
0.75,0.1,0,20,21,728.5,8.0
0.75,0.1,0,25,17,754.0,25.5
0.75,0.1,0,20,11,772.0,18.0
0.75,0.1,0,30,10,798.0,26.0
0.75,0.1,0,25,13,818.0,20.0
0.75,0.1,0,50,19,844.0,26.0
0.75,0.1,0,30,22,866.5,22.5
0.75,0.1,0,35,13,890.5,24.0
0.75,0.1,0,25,21,910.0,19.5
0.75,0.1,0,25,13,930.0,20.0
0.75,0.1,0,45,18,958.0,28.0
0.75,0.1,0,25,16,983.5,25.5
0.75,0.1,0,35,13,1007.5,24.0
0.75,0.1,0,25,8,1027.5,20.0
0.75,0.1,0,35,18,1051.5,24.0
0.75,0.1,0,20,5,1069.5,18.0
0.75,0.1,0,20,4,1087.5,18.0
0.75,0.1,0,30,31,1109.0,21.5
0.75,0.1,0,40,22,1135.0,26.0
0.75,0.1,0,45,21,1163.0,28.0
0.75,0.1,0,45,26,1191.0,28.0
0.75,0.1,0,20,9,1209.0,18.0
0.75,0.1,0,30,13,1231.0,22.0
0.75,0.1,0,20,19,1250.5,19.5
0.75,0.1,0,25,12,1270.5,20.0
0.75,0.1,0,20,7,1288.5,18.0
0.75,0.1,0,20,16,1306.5,18.0
0.75,0.1,0,25,16,1326.5,20.0
0.75,0.1,0,35,16,1350.5,24.0
0.75,0.1,0,25,17,1370.5,20.0
0.75,0.1,0,25,16,1394.5,24.0
0.75,0.1,0,25,13,1418.5,24.0
0.75,0.1,0,40,17,1446.0,27.5
0.75,0.1,0,30,14,1465.5,19.5
0.75,0.1,0,20,21,1483.0,17.5
0.75,0.1,0,35,12,1507.0,24.0
0.75,0.1,0,20,8,1525.0,18.0
0.75,0.1,0,35,17,1549.0,24.0
0.75,0.1,0,20,6,1567.0,18.0
0.75,0.1,0,20,13,1586.5,19.5
0.75,0.1,0,30,31,1600.5,14.0
0.75,0.1,0,20,13,1618.5,18.0
0.75,0.1,0,30,10,1640.5,22.0
0.75,0.1,0,25,17,1660.5,20.0
0.75,0.1,0,30,19,1684.0,23.5
0.75,0.1,0,25,13,1704.0,20.0
0.75,0.1,0,30,13,1723.5,19.5
0.75,0.1,0,35,18,1745.0,21.5
0.75,0.1,0,30,13,1767.0,22.0
0.75,0.1,0,35,16,1791.0,24.0
0.75,0.1,0,35,16,1815.0,24.0
0.75,0.1,0,40,18,1841.0,26.0
0.75,0.1,0,25,5,1861.0,20.0
0.75,0.1,0,30,2,1875.0,14.0
0.75,0.1,0,25,7,1895.0,20.0
0.75,0.1,0,20,4,1913.0,18.0
0.75,0.1,0,40,13,1935.0,22.0
0.75,0.1,0,35,17,1959.0,24.0
0.75,0.1,0,35,16,1980.5,21.5
0.75,0.1,0,30,10,2002.5,22.0
0.75,0.1,0,20,5,2020.5,18.0
0.75,0.1,0,20,9,2038.5,18.0
0.75,0.1,0,35,13,2062.5,24.0
0.75,0.1,0,20,12,2080.5,18.0
0.75,0.1,0,40,17,2106.5,26.0
0.75,0.1,0,20,6,2124.5,18.0
0.75,0.1,0,35,16,2148.5,24.0
0.75,0.1,0,20,11,2166.5,18.0
