0.0,0.1,0,None,0,0.0,0.0
0.782258064516,0.1,0,25,26,3.5,3.5
0.771276595745,0.1,0,25,16,21.5,18.0
0.765873015873,0.1,0,30,16,40.5,19.0
0.760989010989,0.1,0,45,28,66.0,25.5
0.758196721311,0.1,0,55,31,97.0,31.0
0.757407407407,0.1,0,30,13,122.0,25.0
0.756993006993,0.1,0,20,8,144.0,22.0
0.75625,0.1,0,20,17,167.5,23.5
0.755102040816,0.1,0,35,36,195.5,28.0
0.754854368932,0.1,0,25,10,209.0,13.5
0.754273504274,0.1,0,30,28,238.0,29.0
0.754115226337,0.1,0,20,9,256.0,18.0
0.753846153846,0.1,0,45,17,284.0,28.0
0.753731343284,0.1,0,20,8,302.0,18.0
0.7536900369,0.1,0,25,3,318.0,16.0
0.753558718861,0.1,0,20,10,336.0,18.0
0.753424657534,0.1,0,20,11,351.5,15.5
0.753322259136,0.1,0,30,9,373.5,22.0
0.753246753247,0.1,0,20,7,391.5,18.0
0.753144654088,0.1,0,20,10,409.5,18.0
0.75303030303,0.1,0,25,12,429.5,20.0
0.752849002849,0.1,0,45,21,457.5,28.0
0.752754820937,0.1,0,25,12,483.0,25.5
0.7527100271,0.1,0,35,6,503.0,20.0
0.752645502646,0.1,0,20,9,521.0,18.0
0.752557544757,0.1,0,25,13,541.0,20.0
0.752506265664,0.1,0,20,8,559.0,18.0
0.752444987775,0.1,0,25,10,577.0,18.0
0.752257336343,0.1,0,35,34,608.0,31.0
0.752207505519,0.1,0,20,10,624.0,16.0
0.752150537634,0.1,0,25,12,646.0,22.0
0.752057613169,0.1,0,35,21,671.5,25.5
0.752028397566,0.1,0,20,7,689.5,18.0
0.752016129032,0.1,0,40,3,700.0,10.5
0.751976284585,0.1,0,20,10,718.0,18.0
0.751828153565,0.1,0,45,41,747.5,29.5
0.75176056338,0.1,0,20,21,766.0,18.5
0.751739130435,0.1,0,20,7,784.0,18.0
0.751709401709,0.1,0,25,10,808.0,24.0
0.751658374793,0.1,0,35,18,832.0,24.0
0.75163132137,0.1,0,30,10,854.0,22.0
0.751610305958,0.1,0,20,8,876.0,22.0
0.751597444089,0.1,0,20,5,894.0,18.0
0.751564945227,0.1,0,25,13,914.0,20.0
0.751547987616,0.1,0,25,7,934.0,20.0
0.751499250375,0.1,0,35,21,958.0,24.0
0.751461988304,0.1,0,20,17,984.5,26.5
0.751445086705,0.1,0,30,8,1008.0,23.5
0.751410437236,0.1,0,30,17,1030.0,22.0
0.751375515818,0.1,0,25,18,1055.5,25.5
0.75136239782,0.1,0,20,7,1073.5,18.0
0.751349527665,0.1,0,20,7,1091.5,18.0
0.751312335958,0.1,0,35,21,1114.5,23.0
0.751285347044,0.1,0,30,16,1136.5,22.0
0.751275510204,0.1,0,20,6,1154.5,18.0
0.751246882793,0.1,0,35,18,1178.5,24.0
0.751222493888,0.1,0,55,16,1201.5,23.0
0.751206272618,0.1,0,30,11,1223.5,22.0
0.751183431953,0.1,0,30,16,1251.0,27.5
0.751157407407,0.1,0,30,19,1274.5,23.5
0.751140250855,0.1,0,25,13,1293.5,19.0
0.75110864745,0.1,0,30,25,1317.0,23.5
0.751096491228,0.1,0,20,10,1335.0,18.0
0.751075268817,0.1,0,40,18,1361.0,26.0
0.751068376068,0.1,0,20,6,1379.0,18.0
0.751049317943,0.1,0,25,17,1400.5,21.5
0.751031991744,0.1,0,20,16,1418.5,18.0
0.751015228426,0.1,0,25,16,1442.5,24.0
0.750985221675,0.1,0,30,30,1469.0,26.5
0.750971817298,0.1,0,25,14,1489.0,20.0
0.750953288847,0.1,0,25,20,1509.0,20.0
0.750941619586,0.1,0,20,13,1525.0,16.0
0.750931966449,0.1,0,20,11,1548.5,23.5
0.750924214418,0.1,0,20,9,1566.5,18.0
0.750908265213,0.1,0,45,19,1588.5,22.0
0.750888888889,0.1,0,30,24,1619.0,30.5
0.750872600349,0.1,0,20,21,1629.5,10.5
0.750859845228,0.1,0,40,17,1658.5,29.0
0.750848176421,0.1,0,35,16,1679.0,20.5
0.750836120401,0.1,0,40,17,1705.0,26.0
0.750828500414,0.1,0,25,11,1725.0,20.0
0.750819672131,0.1,0,35,13,1749.0,24.0
0.750807754443,0.1,0,30,18,1775.0,26.0
0.750801282051,0.1,0,20,10,1793.0,18.0
0.750797448166,0.1,0,20,6,1811.0,18.0
0.750780031201,0.1,0,35,28,1846.0,35.0
0.750772200772,0.1,0,30,13,1868.0,22.0
0.750766871166,0.1,0,25,9,1888.0,20.0
0.750758150114,0.1,0,30,15,1910.0,22.0
0.750747384155,0.1,0,25,19,1930.0,20.0
0.750737463127,0.1,0,20,18,1953.5,23.5
0.750720980534,0.1,0,50,31,1983.5,30.0
0.750712758375,0.1,0,30,16,2009.5,26.0
0.750707714084,0.1,0,20,10,2031.5,22.0
0.750699790063,0.1,0,30,16,2057.5,26.0
0.750693481276,0.1,0,30,13,2079.5,22.0
0.750688705234,0.1,0,40,10,2103.0,23.5
0.750683994528,0.1,0,25,10,2124.5,21.5
0.750678426052,0.1,0,20,12,2142.5,18.0
